iter,h,r,c,a
5359,1532,53,3459,9440
5360,1532,53,3458,9442
5361,1534,53,3459,9441
5362,1534,53,3461,9447
5363,1534,53,3457,9444
5364,1533,53,3456,9440
5365,1535,53,3457,9442
5366,1533,53,3458,9444
5367,1533,53,3461,9446
5368,1536,53,3461,9452
5369,1536,53,3462,9445
5370,1537,53,3460,9443
5371,1537,53,3459,9456
5372,1536,53,3463,9456
5373,1536,53,3462,9445
5374,1536,53,3461,9444
5375,1537,53,3463,9445
5376,1538,53,3463,9439
5377,1540,53,3461,9441
5378,1537,53,3460,9441
5379,1534,53,3462,9434
5380,1535,53,3460,9434
5381,1535,53,3461,9435
5382,1537,53,3462,9435
5383,1537,53,3461,9431
5384,1537,53,3463,9436
5385,1541,53,3464,9439
5386,1539,53,3463,9442
5387,1537,53,3464,9446
5388,1536,53,3461,9444
5389,1536,53,3465,9446
5390,1537,53,3462,9442
5391,1536,53,3460,9448
5392,1536,53,3460,9448
5393,1535,54,3460,9448
5394,1534,55,3460,9447
5395,1532,55,3460,9452
5396,1535,55,3462,9460
5397,1535,54,3459,9449
5398,1537,53,3462,9453
5399,1537,53,3461,9451
5400,1534,53,3462,9442
5401,1535,53,3461,9441
5402,1534,53,3459,9444
5403,1534,53,3460,9439
5404,1536,52,3462,9437
5405,1538,52,3460,9437
5406,1536,52,3458,9438
5407,1534,52,3460,9437
5408,1533,53,3462,9449
5409,1537,52,3463,9452
5410,1535,52,3464,9451
5411,1534,52,3464,9450
5412,1534,52,3465,9447
5413,1535,52,3461,9444
5414,1537,53,3461,9455
5415,1535,52,3463,9455
5416,1537,52,3465,9457
5417,1535,52,3465,9462
5418,1535,52,3464,9459
5419,1537,52,3466,9453
5420,1538,52,3463,9455
5421,1536,52,3462,9462
5422,1538,52,3462,9462
5423,1535,52,3459,9462
5424,1537,52,3459,9469
5425,1536,52,3464,9460
5426,1535,52,3463,9458
5427,1534,52,3463,9453
5428,1535,52,3464,9447
5429,1536,52,3465,9450
5430,1536,52,3466,9453
5431,1537,52,3465,9449
5432,1537,52,3466,9445
5433,1535,52,3463,9442
5434,1532,52,3467,9450
5435,1529,52,3466,9456
5436,1531,52,3466,9458
5437,1533,53,3464,9455
5438,1533,53,3466,9450
5439,1532,53,3469,9446
5440,1533,53,3469,9449
5441,1532,53,3472,9454
5442,1528,53,3471,9455
5443,1528,53,3469,9455
5444,1529,53,3469,9453
5445,1529,53,3470,9455
5446,1528,53,3467,9458
5447,1529,53,3470,9455
5448,1531,53,3470,9454
5449,1531,53,3467,9449
5450,1530,53,3465,9447
5451,1529,53,3463,9441
5452,1532,53,3461,9449
5453,1535,53,3463,9445
5454,1535,53,3464,9442
5455,1535,53,3463,9440
5456,1535,53,3464,9443
5457,1535,53,3465,9448
5458,1536,53,3469,9449
5459,1536,53,3470,9450
5460,1535,53,3470,9449
5461,1535,53,3471,9450
5462,1533,53,3472,9449
5463,1531,53,3473,9446
5464,1532,53,3469,9448
5465,1532,53,3467,9442
5466,1529,53,3468,9442
5467,1530,53,3470,9441
5468,1530,54,3473,9443
5469,1530,54,3475,9442
5470,1531,54,3475,9442
5471,1534,54,3473,9448
5472,1534,54,3473,9453
5473,1534,54,3473,9452
5474,1533,54,3474,9451
5475,1531,54,3475,9447
5476,1530,54,3475,9446
5477,1531,54,3479,9450
5478,1532,54,3475,9450
5479,1531,54,3473,9443
5480,1532,54,3474,9446
5481,1532,54,3473,9449
5482,1532,54,3477,9457
5483,1532,54,3476,9452
5484,1530,54,3478,9447
5485,1531,54,3477,9443
5486,1531,54,3475,9441
5487,1531,54,3475,9442
5488,1530,54,3475,9445
5489,1531,54,3474,9446
5490,1531,54,3476,9451
5491,1533,54,3476,9452
5492,1533,54,3478,9445
5493,1530,54,3479,9443
5494,1532,54,3479,9445
5495,1534,54,3479,9446
5496,1535,54,3480,9449
5497,1534,54,3481,9451
5498,1534,54,3479,9456
5499,1531,54,3478,9453
5500,1529,54,3478,9455
5501,1532,54,3479,9453
5502,1532,54,3479,9455
5503,1533,54,3479,9450
5504,1534,54,3482,9444
5505,1533,54,3483,9440
5506,1536,54,3478,9446
5507,1536,54,3475,9441
5508,1538,54,3476,9443
5509,1537,54,3474,9438
5510,1538,54,3477,9437
5511,1537,54,3478,9439
5512,1536,54,3479,9439
5513,1535,54,3479,9440
5514,1534,54,3480,9438
5515,1532,54,3482,9439
5516,1534,54,3483,9441
5517,1533,54,3483,9440
5518,1533,54,3482,9442
5519,1534,54,3484,9441
5520,1532,54,3484,9448
5521,1535,54,3484,9454
5522,1533,54,3482,9455
5523,1534,54,3482,9448
5524,1533,54,3483,9453
5525,1536,54,3483,9454
5526,1537,54,3482,9454
5527,1539,54,3480,9456
5528,1537,54,3481,9454
5529,1537,54,3479,9445
5530,1537,54,3478,9440
5531,1534,54,3476,9434
5532,1535,54,3474,9432
5533,1533,54,3475,9435
5534,1532,54,3476,9443
5535,1534,54,3475,9442
5536,1537,54,3475,9449
5537,1539,54,3475,9445
5538,1537,54,3474,9439
5539,1538,54,3474,9445
5540,1533,54,3475,9441
5541,1535,54,3473,9448
5542,1535,54,3474,9451
5543,1536,54,3475,9453
5544,1534,54,3477,9456
5545,1534,54,3471,9459
5546,1535,54,3474,9459
5547,1536,54,3472,9455
5548,1537,54,3474,9453
5549,1535,54,3472,9449
5550,1535,54,3474,9451
5551,1535,54,3473,9448
5552,1537,54,3475,9452
5553,1537,54,3475,9453
5554,1537,54,3475,9448
5555,1538,55,3477,9449
5556,1534,54,3475,9450
5557,1536,54,3477,9446
5558,1537,54,3476,9455
5559,1536,54,3474,9451
5560,1535,54,3476,9451
5561,1535,55,3476,9454
5562,1536,54,3476,9453
5563,1537,54,3475,9456
5564,1535,54,3475,9450
5565,1534,54,3473,9447
5566,1534,54,3473,9455
5567,1534,54,3475,9454
5568,1534,54,3479,9460
5569,1538,54,3479,9456
5570,1539,54,3481,9452
5571,1536,54,3480,9455
5572,1536,54,3476,9458
5573,1539,54,3480,9461
5574,1538,54,3477,9459
5575,1538,54,3478,9452
5576,1542,54,3478,9454
5577,1542,54,3477,9454
5578,1541,54,3477,9462
5579,1539,54,3474,9457
5580,1536,54,3475,9456
5581,1537,54,3473,9450
5582,1534,54,3471,9447
5583,1533,54,3471,9447
5584,1532,54,3471,9447
5585,1533,54,3471,9446
5586,1533,54,3471,9453
5587,1530,54,3471,9453
5588,1532,54,3470,9446
5589,1534,54,3471,9445
5590,1537,54,3470,9446
5591,1537,54,3470,9454
5592,1535,54,3468,9461
5593,1537,54,3468,9450
5594,1535,54,3467,9455
5595,1535,54,3463,9450
5596,1537,54,3463,9460
5597,1536,54,3464,9455
5598,1538,54,3462,9453
5599,1537,54,3463,9447
5600,1537,54,3464,9444
5601,1538,54,3466,9443
5602,1538,54,3466,9448
5603,1538,54,3464,9452
5604,1537,54,3464,9446
5605,1537,54,3462,9449
5606,1537,54,3466,9452
5607,1536,54,3463,9449
5608,1536,55,3463,9460
5609,1537,56,3463,9454
5610,1535,56,3462,9454
5611,1536,56,3465,9447
5612,1535,54,3467,9446
5613,1536,54,3465,9447
5614,1540,54,3465,9445
5615,1542,54,3463,9449
5616,1540,54,3463,9453
5617,1541,54,3464,9453
5618,1539,54,3465,9452
5619,1539,54,3465,9446
5620,1538,54,3467,9446
5621,1542,54,3466,9450
5622,1545,54,3465,9455
5623,1544,54,3463,9453
5624,1542,54,3463,9451
5625,1539,54,3463,9446
5626,1537,54,3465,9451
5627,1536,54,3466,9456
5628,1534,54,3465,9450
5629,1538,54,3464,9451
5630,1540,54,3466,9446
5631,1539,54,3467,9443
5632,1538,54,3467,9444
5633,1537,54,3467,9444
5634,1538,55,3465,9452
5635,1539,54,3465,9452
5636,1538,54,3467,9449
5637,1537,54,3466,9455
5638,1536,54,3468,9460
5639,1535,54,3466,9452
5640,1536,54,3469,9452
5641,1537,54,3468,9456
5642,1535,54,3468,9453
5643,1534,54,3467,9447
5644,1534,54,3467,9445
5645,1534,54,3468,9448
5646,1534,54,3469,9450
5647,1534,54,3470,9443
5648,1536,54,3469,9441
5649,1536,54,3469,9442
5650,1537,54,3469,9448
5651,1537,54,3469,9450
5652,1536,54,3470,9451
5653,1537,54,3470,9452
5654,1538,54,3468,9447
5655,1536,54,3467,9452
5656,1536,54,3472,9450
5657,1536,54,3475,9445
5658,1535,54,3472,9454
5659,1535,54,3474,9454
5660,1536,54,3473,9456
5661,1538,54,3472,9457
5662,1537,54,3474,9453
5663,1538,54,3472,9450
5664,1539,54,3469,9450
5665,1538,54,3471,9453
5666,1534,54,3471,9456
5667,1533,54,3471,9458
5668,1535,54,3471,9458
5669,1532,54,3472,9451
5670,1530,54,3473,9449
5671,1529,54,3472,9452
5672,1529,54,3475,9447
5673,1530,54,3477,9443
5674,1532,54,3476,9443
5675,1533,54,3475,9443
5676,1533,54,3474,9442
5677,1533,54,3474,9451
5678,1534,54,3474,9462
5679,1534,54,3474,9458
5680,1532,54,3476,9457
5681,1533,54,3476,9458
5682,1536,54,3478,9461
5683,1533,54,3478,9451
5684,1533,54,3478,9452
5685,1534,54,3478,9450
5686,1534,54,3476,9453
5687,1533,54,3475,9454
5688,1533,54,3475,9454
5689,1533,54,3474,9448
5690,1534,54,3474,9454
5691,1534,54,3473,9453
5692,1535,54,3474,9449
5693,1536,54,3475,9445
5694,1538,54,3476,9446
5695,1537,54,3472,9441
5696,1535,54,3471,9452
5697,1534,54,3473,9455
5698,1533,54,3477,9450
5699,1534,54,3475,9446
5700,1534,54,3475,9444
5701,1535,54,3475,9441
5702,1536,54,3475,9442
5703,1536,54,3476,9443
5704,1536,54,3476,9447
5705,1534,54,3476,9452
5706,1533,54,3475,9454
5707,1534,54,3476,9458
5708,1535,55,3476,9457
5709,1537,54,3476,9458
5710,1537,54,3476,9458
5711,1536,54,3478,9465
5712,1534,54,3477,9464
5713,1533,54,3481,9457
5714,1529,54,3479,9453
5715,1528,54,3479,9446
5716,1530,54,3479,9457
5717,1532,54,3478,9458
5718,1535,54,3479,9462
5719,1534,54,3482,9455
5720,1534,54,3475,9451
5721,1534,55,3475,9460
5722,1532,55,3471,9457
5723,1531,55,3473,9449
5724,1532,55,3471,9444
5725,1534,55,3471,9446
5726,1535,55,3471,9444
5727,1534,55,3471,9446
5728,1534,54,3471,9443
5729,1534,54,3470,9442
5730,1535,54,3468,9445
5731,1535,54,3470,9447
5732,1536,54,3470,9446
5733,1535,54,3470,9445
5734,1534,54,3473,9456
5735,1537,54,3474,9454
5736,1538,54,3475,9454
5737,1539,54,3474,9454
5738,1539,54,3475,9454
5739,1535,54,3475,9452
5740,1535,54,3478,9451
5741,1536,54,3479,9455
5742,1534,54,3478,9463
5743,1534,54,3477,9461
5744,1533,54,3475,9463
5745,1532,54,3476,9458
5746,1533,54,3473,9461
5747,1534,54,3474,9460
5748,1531,54,3471,9455
5749,1532,54,3472,9451
5750,1534,54,3469,9447
5751,1535,54,3469,9445
5752,1533,54,3469,9445
5753,1531,54,3470,9447
5754,1531,54,3470,9442
5755,1530,54,3471,9445
5756,1529,54,3472,9443
5757,1528,54,3472,9441
5758,1530,54,3473,9450
5759,1532,54,3469,9453
5760,1533,54,3470,9454
5761,1533,54,3471,9454
5762,1534,54,3470,9455
5763,1532,54,3472,9450
5764,1532,54,3471,9453
5765,1533,54,3472,9450
5766,1532,54,3473,9455
5767,1533,54,3473,9452
5768,1535,54,3476,9449
5769,1536,54,3475,9445
5770,1538,54,3475,9451
5771,1538,54,3475,9457
5772,1535,54,3474,9456
5773,1535,54,3473,9449
5774,1533,54,3476,9445
5775,1534,54,3475,9444
5776,1535,54,3476,9451
5777,1534,54,3476,9443
5778,1534,54,3475,9440
5779,1533,54,3474,9441
5780,1533,54,3475,9446
5781,1535,54,3475,9445
5782,1534,54,3479,9450
5783,1534,54,3478,9457
5784,1535,54,3477,9459
5785,1532,54,3473,9455
5786,1533,54,3475,9459
5787,1532,54,3475,9454
5788,1532,54,3470,9453
5789,1531,54,3470,9452
5790,1530,54,3472,9456
5791,1532,54,3472,9455
5792,1532,54,3473,9460
5793,1532,54,3472,9457
5794,1532,54,3474,9456
5795,1532,54,3474,9454
5796,1535,54,3474,9459
5797,1533,54,3473,9456
5798,1533,54,3470,9452
5799,1530,55,3471,9450
5800,1533,55,3470,9442
5801,1534,55,3469,9442
5802,1535,55,3465,9449
5803,1530,55,3465,9450
5804,1531,55,3467,9454
5805,1534,55,3463,9444
5806,1534,55,3463,9445
5807,1533,55,3459,9441
5808,1532,55,3463,9439
5809,1536,54,3461,9441
5810,1535,54,3463,9441
5811,1536,54,3462,9441
5812,1538,54,3464,9442
5813,1538,54,3461,9446
5814,1535,54,3461,9445
5815,1534,54,3462,9444
5816,1535,54,3463,9438
5817,1535,54,3465,9439
5818,1537,54,3469,9436
5819,1533,54,3470,9439
5820,1533,54,3474,9441
5821,1533,54,3471,9447
5822,1534,54,3470,9453
5823,1534,54,3466,9454
5824,1534,54,3466,9454
5825,1535,54,3463,9458
5826,1533,54,3463,9462
5827,1534,54,3460,9456
5828,1535,54,3465,9450
5829,1535,54,3461,9442
5830,1534,54,3461,9441
5831,1532,54,3459,9444
5832,1532,54,3462,9446
5833,1531,54,3462,9449
5834,1531,54,3461,9455
5835,1532,54,3463,9450
5836,1531,54,3464,9448
5837,1530,54,3466,9448
5838,1529,54,3467,9445
5839,1530,54,3470,9445
5840,1531,54,3471,9443
5841,1530,54,3470,9437
5842,1531,54,3469,9446
5843,1531,54,3468,9444
5844,1531,54,3469,9448
5845,1535,54,3468,9451
5846,1538,54,3465,9455
5847,1536,54,3468,9458
5848,1534,54,3468,9461
5849,1536,55,3466,9461
5850,1537,54,3470,9468
5851,1537,54,3469,9458
5852,1536,54,3469,9454
5853,1536,54,3468,9453
5854,1540,54,3468,9455
5855,1538,55,3469,9453
5856,1537,54,3469,9451
5857,1537,54,3469,9446
5858,1536,54,3471,9450
5859,1536,54,3471,9442
5860,1536,54,3473,9438
5861,1538,54,3474,9444
5862,1538,54,3470,9448
5863,1538,54,3470,9449
5864,1538,54,3471,9450
5865,1538,54,3472,9443
5866,1538,54,3471,9453
5867,1540,54,3470,9458
5868,1537,54,3471,9454
5869,1538,54,3472,9447
5870,1537,54,3472,9447
5871,1536,54,3473,9455
5872,1536,54,3472,9454
5873,1533,54,3472,9457
5874,1532,54,3474,9462
5875,1533,54,3473,9459
5876,1532,54,3474,9459
5877,1534,54,3474,9461
5878,1535,54,3475,9458
5879,1535,54,3474,9451
5880,1536,54,3478,9454
5881,1536,54,3480,9445
5882,1536,54,3481,9440
5883,1533,54,3485,9445
5884,1534,54,3482,9445
5885,1531,54,3480,9452
5886,1535,54,3478,9453
5887,1537,54,3477,9450
5888,1538,54,3475,9451
5889,1538,54,3475,9448
5890,1538,54,3476,9443
5891,1539,54,3478,9440
5892,1537,54,3478,9443
5893,1539,54,3482,9441
5894,1540,54,3486,9447
5895,1538,54,3486,9443
5896,1537,54,3485,9453
5897,1539,54,3481,9454
5898,1538,54,3479,9462
5899,1538,54,3479,9462
5900,1538,54,3479,9456
5901,1535,54,3477,9453
5902,1534,54,3477,9461
5903,1533,54,3477,9462
5904,1533,54,3479,9458
5905,1532,54,3479,9455
5906,1532,54,3482,9449
5907,1532,54,3480,9442
5908,1534,54,3481,9440
5909,1534,54,3480,9439
5910,1536,54,3482,9433
5911,1534,54,3479,9437
5912,1538,54,3479,9433
5913,1539,54,3478,9434
5914,1539,54,3480,9442
5915,1538,54,3481,9451
5916,1535,54,3481,9449
5917,1535,54,3481,9459
5918,1535,54,3481,9462
5919,1536,54,3480,9455
5920,1536,54,3481,9452
5921,1537,54,3478,9453
5922,1533,54,3482,9452
5923,1537,54,3482,9451
5924,1540,55,3478,9457
5925,1538,55,3483,9450
5926,1535,56,3485,9444
5927,1535,56,3482,9442
5928,1535,56,3482,9442
5929,1534,56,3480,9439
5930,1535,56,3481,9442
5931,1533,56,3479,9445
5932,1533,56,3479,9442
5933,1534,56,3479,9445
5934,1531,56,3481,9440
5935,1531,56,3481,9443
5936,1532,56,3482,9450
5937,1533,56,3481,9451
5938,1534,56,3479,9456
5939,1534,56,3478,9443
5940,1536,56,3479,9440
5941,1536,56,3479,9443
5942,1539,55,3480,9450
5943,1537,55,3481,9445
5944,1538,55,3481,9453
5945,1539,55,3485,9449
5946,1538,55,3487,9457
5947,1538,55,3482,9456
5948,1538,55,3481,9454
5949,1538,55,3480,9451
5950,1537,55,3477,9454
5951,1537,55,3479,9455
5952,1536,55,3477,9461
5953,1538,55,3475,9461
5954,1537,55,3476,9465
5955,1536,55,3478,9459
5956,1537,55,3480,9455
5957,1535,55,3480,9450
5958,1538,55,3481,9452
5959,1536,55,3482,9447
5960,1535,55,3484,9447
5961,1536,55,3483,9446
5962,1536,55,3484,9443
5963,1536,55,3485,9445
5964,1536,55,3483,9443
5965,1535,55,3483,9442
5966,1535,55,3480,9445
5967,1533,55,3482,9449
5968,1534,55,3482,9447
5969,1537,55,3483,9447
5970,1536,55,3482,9454
5971,1533,55,3478,9450
5972,1533,55,3480,9449
5973,1532,55,3480,9453
5974,1533,55,3483,9452
5975,1535,55,3484,9456
5976,1534,56,3485,9459
5977,1534,56,3484,9458
5978,1532,56,3484,9455
5979,1532,56,3485,9451
5980,1532,56,3487,9446
5981,1536,54,3486,9444
5982,1536,54,3487,9444
5983,1537,54,3487,9446
5984,1534,54,3487,9454
5985,1532,54,3486,9455
5986,1533,54,3486,9457
5987,1531,54,3486,9446
5988,1533,54,3485,9442
5989,1535,54,3484,9444
5990,1537,54,3484,9442
5991,1538,54,3484,9448
5992,1537,54,3487,9455
5993,1535,54,3485,9453
5994,1533,54,3486,9451
5995,1534,54,3486,9449
5996,1533,54,3485,9462
5997,1532,54,3487,9457
5998,1534,54,3485,9461
5999,1535,54,3484,9461
6000,1534,54,3483,9456
6001,1534,54,3484,9452
6002,1533,55,3482,9463
6003,1532,54,3484,9457
6004,1534,54,3481,9459
6005,1536,54,3481,9457
6006,1534,54,3482,9463
6007,1535,54,3483,9451
6008,1533,54,3484,9446
6009,1533,54,3487,9446
6010,1534,54,3484,9439
6011,1535,54,3487,9440
6012,1535,54,3485,9442
6013,1534,54,3483,9442
6014,1533,54,3485,9443
6015,1535,54,3484,9445
6016,1534,54,3482,9446
6017,1533,54,3481,9452
6018,1532,54,3484,9452
6019,1531,54,3487,9451
6020,1532,54,3486,9447
6021,1532,54,3483,9449
6022,1533,54,3483,9451
6023,1532,54,3482,9452
6024,1532,54,3484,9456
6025,1532,54,3484,9456
6026,1534,54,3483,9461
6027,1533,54,3485,9455
6028,1535,54,3482,9461
6029,1535,54,3480,9459
6030,1537,54,3478,9455
6031,1538,54,3479,9456
6032,1537,54,3479,9455
6033,1536,54,3477,9454
6034,1537,54,3479,9455
6035,1534,54,3481,9452
6036,1531,54,3481,9450
6037,1528,54,3481,9447
6038,1528,54,3480,9449
6039,1527,54,3482,9452
6040,1528,54,3485,9457
6041,1527,54,3483,9453
6042,1527,54,3480,9456
6043,1526,54,3481,9457
6044,1526,54,3477,9451
6045,1527,54,3476,9448
6046,1529,54,3475,9456
6047,1528,54,3476,9454
6048,1529,54,3478,9456
6049,1529,54,3478,9451
6050,1532,54,3479,9451
6051,1531,54,3481,9450
6052,1531,54,3479,9457
6053,1532,54,3480,9448
6054,1533,54,3482,9448
6055,1530,54,3479,9453
6056,1531,54,3482,9451
6057,1532,54,3480,9455
6058,1531,54,3481,9456
6059,1533,54,3481,9457
6060,1531,54,3480,9450
6061,1532,54,3481,9456
6062,1530,54,3482,9458
6063,1530,54,3479,9453
6064,1528,54,3478,9451
6065,1529,54,3479,9452
6066,1532,54,3475,9457
6067,1532,54,3477,9462
6068,1532,54,3477,9466
6069,1534,54,3476,9464
6070,1534,54,3478,9460
6071,1534,54,3480,9461
6072,1534,54,3480,9458
6073,1531,54,3480,9457
6074,1532,54,3478,9456
6075,1531,54,3479,9451
6076,1530,54,3478,9453
6077,1529,54,3478,9454
6078,1528,54,3476,9461
6079,1529,54,3479,9462
6080,1528,54,3477,9457
6081,1527,54,3476,9453
6082,1529,54,3476,9448
6083,1530,54,3475,9452
6084,1532,54,3475,9451
6085,1534,54,3475,9448
6086,1533,54,3475,9454
6087,1531,54,3475,9451
6088,1529,54,3473,9448
6089,1529,54,3476,9448
6090,1529,54,3476,9451
6091,1528,54,3476,9455
6092,1527,54,3479,9462
6093,1527,54,3478,9464
6094,1530,54,3477,9465
6095,1530,54,3476,9468
6096,1532,54,3475,9470
6097,1535,54,3473,9460
6098,1536,54,3471,9464
6099,1532,54,3471,9460
6100,1531,54,3473,9461
6101,1532,54,3472,9457
6102,1536,54,3472,9465
6103,1535,54,3473,9460
6104,1535,54,3474,9460
6105,1532,54,3472,9456
6106,1531,54,3472,9449
6107,1529,54,3472,9450
6108,1529,54,3472,9445
6109,1527,54,3473,9448
6110,1527,54,3472,9449
6111,1529,54,3473,9452
6112,1529,54,3472,9456
6113,1530,54,3470,9450
6114,1530,54,3472,9457
6115,1530,54,3475,9453
6116,1532,54,3473,9457
6117,1531,54,3474,9459
6118,1532,54,3477,9455
6119,1531,54,3477,9462
6120,1532,54,3478,9461
6121,1532,54,3476,9463
6122,1531,54,3476,9463
6123,1530,54,3476,9456
6124,1532,54,3476,9455
6125,1531,54,3476,9454
6126,1529,54,3475,9453
6127,1529,54,3475,9458
6128,1527,54,3476,9450
6129,1530,54,3475,9447
6130,1530,54,3472,9447
6131,1534,54,3472,9444
6132,1534,54,3470,9445
6133,1536,54,3470,9447
6134,1535,54,3472,9450
6135,1535,54,3472,9449
6136,1537,54,3472,9457
6137,1534,54,3471,9460
6138,1534,54,3469,9457
6139,1534,54,3470,9448
6140,1533,54,3472,9448
6141,1533,54,3468,9447
6142,1534,54,3466,9455
6143,1535,54,3466,9451
6144,1534,54,3467,9461
6145,1533,54,3470,9457
6146,1531,54,3467,9462
6147,1532,54,3465,9454
6148,1533,54,3467,9456
6149,1533,54,3465,9457
6150,1535,54,3467,9459
6151,1534,54,3466,9449
6152,1536,54,3466,9448
6153,1535,54,3466,9441
6154,1537,54,3464,9449
6155,1538,54,3463,9441
6156,1538,54,3465,9445
6157,1538,54,3462,9440
6158,1538,54,3461,9443
6159,1538,54,3459,9441
6160,1536,55,3459,9438
6161,1535,55,3461,9447
6162,1535,55,3462,9449
6163,1536,55,3461,9445
6164,1535,55,3464,9450
6165,1534,55,3464,9447
6166,1535,55,3464,9453
6167,1538,55,3464,9454
6168,1538,55,3466,9447
6169,1539,55,3466,9444
6170,1537,55,3464,9447
6171,1537,55,3467,9454
6172,1537,55,3466,9452
6173,1538,55,3463,9450
6174,1536,55,3463,9449
6175,1535,55,3461,9449
6176,1536,55,3460,9447
6177,1536,55,3459,9448
6178,1538,55,3463,9458
6179,1538,55,3462,9458
6180,1540,55,3460,9455
6181,1539,55,3458,9445
6182,1539,55,3459,9449
6183,1540,55,3458,9455
6184,1539,55,3461,9455
6185,1540,55,3461,9454
6186,1539,55,3462,9458
6187,1538,55,3464,9454
6188,1539,55,3464,9456
6189,1537,55,3465,9450
6190,1538,55,3464,9448
6191,1536,55,3466,9454
6192,1537,55,3465,9446
6193,1536,55,3465,9450
6194,1532,55,3466,9445
6195,1532,55,3465,9436
6196,1534,55,3467,9448
6197,1534,55,3466,9452
6198,1536,55,3467,9450
6199,1536,55,3468,9452
6200,1536,55,3468,9452
6201,1538,55,3468,9453
6202,1537,55,3469,9461
6203,1538,55,3471,9453
6204,1538,55,3469,9454
6205,1538,55,3467,9444
6206,1537,55,3465,9444
6207,1535,55,3467,9439
6208,1534,55,3465,9444
6209,1535,55,3467,9444
6210,1536,55,3468,9442
6211,1537,55,3469,9442
6212,1539,55,3469,9444
6213,1537,55,3469,9451
6214,1535,55,3468,9449
6215,1535,55,3468,9443
6216,1535,55,3469,9444
6217,1535,55,3466,9448
6218,1536,55,3465,9447
6219,1538,56,3466,9445
6220,1539,56,3467,9442
6221,1539,56,3466,9445
6222,1534,56,3469,9450
6223,1534,56,3472,9451
6224,1534,56,3469,9450
6225,1537,56,3471,9448
6226,1538,56,3472,9452
6227,1539,56,3469,9452
6228,1539,56,3469,9456
6229,1539,56,3471,9456
6230,1534,56,3467,9457
6231,1537,56,3469,9455
6232,1535,56,3468,9456
6233,1534,56,3468,9454
6234,1537,56,3469,9450
6235,1536,56,3470,9448
6236,1540,56,3468,9451
6237,1539,56,3464,9445
6238,1538,56,3466,9447
6239,1537,56,3465,9449
6240,1533,56,3465,9451
6241,1535,56,3466,9451
6242,1536,56,3466,9447
6243,1537,56,3466,9446
6244,1538,56,3466,9447
6245,1538,56,3467,9447
6246,1539,56,3467,9451
6247,1538,56,3468,9449
6248,1539,56,3467,9452
6249,1539,56,3470,9449
6250,1541,56,3470,9448
6251,1539,56,3471,9447
6252,1537,56,3467,9442
6253,1537,56,3464,9437
6254,1539,57,3465,9439
6255,1536,56,3464,9441
6256,1536,56,3464,9446
6257,1534,56,3462,9452
6258,1534,56,3461,9458
6259,1538,56,3460,9457
6260,1538,56,3464,9454
6261,1539,56,3465,9450
6262,1542,56,3469,9452
6263,1539,56,3468,9449
6264,1537,56,3469,9452
6265,1536,56,3469,9451
6266,1535,56,3471,9462
6267,1532,56,3469,9462
6268,1532,56,3470,9455
6269,1532,56,3470,9453
6270,1533,56,3471,9448
6271,1535,56,3468,9448
6272,1534,56,3470,9461
6273,1536,56,3471,9459
6274,1536,56,3468,9461
6275,1536,56,3468,9463
6276,1537,56,3468,9457
6277,1538,56,3466,9459
6278,1537,56,3467,9454
6279,1536,56,3466,9452
6280,1537,56,3467,9452
6281,1537,56,3466,9449
6282,1536,56,3465,9457
6283,1535,56,3467,9456
6284,1536,56,3470,9456
6285,1536,57,3469,9457
6286,1538,57,3466,9456
6287,1536,57,3467,9458
6288,1536,57,3467,9459
6289,1539,57,3467,9462
6290,1539,57,3466,9461
6291,1538,57,3468,9455
6292,1537,57,3468,9463
6293,1536,55,3469,9456
6294,1540,55,3467,9458
6295,1541,55,3467,9453
6296,1540,55,3467,9455
6297,1541,55,3468,9446
6298,1539,55,3467,9446
6299,1538,55,3468,9448
6300,1536,55,3468,9449
6301,1536,55,3469,9445
6302,1536,55,3467,9445
6303,1539,55,3471,9445
6304,1541,55,3472,9443
6305,1541,55,3472,9446
6306,1543,55,3471,9449
6307,1541,55,3472,9449
6308,1541,55,3471,9455
6309,1539,55,3469,9457
6310,1537,55,3470,9458
6311,1538,55,3469,9466
6312,1537,55,3470,9462
6313,1536,55,3468,9451
6314,1536,55,3466,9452
6315,1536,55,3467,9446
6316,1538,55,3469,9449
